Device	Assay Name	AssayType	AssayTypeCode	Species	Name	UnitsSystem	Units	dblConversionFactor	nPrecision	VeryLow	Low	High	VeryHigh					
Catalyst Dx	Anion Gap	AnGap	AnGap	Feline	Kitten	English	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Feline	Kitten	French	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Feline	Kitten	S.I.	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Ferret	Ferret	English	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Ferret	Ferret	French	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Ferret	Ferret	S.I.	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Goat	Goat	English	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Goat	Goat	French	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Goat	Goat	S.I.	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Lizard	Lizard	English	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Lizard	Lizard	French	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Lizard	Lizard	S.I.	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Llama	Llama	English	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Llama	Llama	French	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Llama	Llama	S.I.	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Monkey	Monkey	English	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Monkey	Monkey	French	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Monkey	Monkey	S.I.	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Mouse	Mouse	English	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Mouse	Mouse	French	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Mouse	Mouse	S.I.	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Other	Other	English	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Other	Other	French	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Other	Other	S.I.	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Pig	Pig	English	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Pig	Pig	French	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Pig	Pig	S.I.	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Rabbit	Rabbit	English	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Rabbit	Rabbit	French	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Rabbit	Rabbit	S.I.	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Rat	Rat	English	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Rat	Rat	French	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Rat	Rat	S.I.	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Sea Turtle	Sea Turtle	English	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Sea Turtle	Sea Turtle	French	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Sea Turtle	Sea Turtle	S.I.	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Sheep	Sheep	English	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Sheep	Sheep	French	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Sheep	Sheep	S.I.	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Snake	Snake	English	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Snake	Snake	French	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Snake	Snake	S.I.	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Tortoise	Tortoise	English	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Tortoise	Tortoise	French	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	Anion Gap	AnGap	AnGap	Tortoise	Tortoise	S.I.	mmol/L	1	0	-9999999	-9999999	9999999	9999999					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	African Gray	English	U/L			0	28	200	510.8					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	African Gray	French	U/L			0	28	200	510.8					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	African Gray	S.I.	U/L			0	28	200	510.8					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Amazon Blue-Feather	English	U/L			0	73	160	408.7					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Amazon Blue-Feather	French	U/L			0	73	160	408.7					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Amazon Blue-Feather	S.I.	U/L			0	73	160	408.7					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Amazon Yellow	English	U/L			0	67	151	385.7					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Amazon Yellow	French	U/L			0	67	151	385.7					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Amazon Yellow	S.I.	U/L			0	67	151	385.7					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Budgerigar	English	U/L			0	30	400	1021.7					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Budgerigar	French	U/L			0	30	400	1021.7					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Budgerigar	S.I.	U/L			0	30	400	1021.7					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Canary	English	U/L			0	150	350	894					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Canary	French	U/L			0	150	350	894					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Canary	S.I.	U/L			0	150	350	894					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Cockatiel	English	U/L			0	100	350	894					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Cockatiel	French	U/L			0	100	350	894					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Cockatiel	S.I.	U/L			0	100	350	894					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Cockatoo Molu	English	U/L			0	53	140	357.6					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Cockatoo Molu	French	U/L			0	53	140	357.6					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Cockatoo Molu	S.I.	U/L			0	53	140	357.6					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Cockatoo Umber	English	U/L			0	84	143	365.2					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Cockatoo Umber	French	U/L			0	84	143	365.2					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Cockatoo Umber	S.I.	U/L			0	84	143	365.2					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Conure	English	U/L			0	125	350	894					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Conure	French	U/L			0	125	350	894					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Conure	S.I.	U/L			0	125	350	894					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Gray Cheek	English	U/L			0	150	400	1021.7					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Gray Cheek	French	U/L			0	150	400	1021.7					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Gray Cheek	S.I.	U/L			0	150	400	1021.7					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Macaw Blue and Gold	English	U/L			0	17	126	321.8					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Macaw Blue and Gold	French	U/L			0	17	126	321.8					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Macaw Blue and Gold	S.I.	U/L			0	17	126	321.8					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Macaw Hyacinth	English	U/L			0	68	122	311.6					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Macaw Hyacinth	French	U/L			0	68	122	311.6					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Macaw Hyacinth	S.I.	U/L			0	68	122	311.6					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Macaw Scarlet	English	U/L			0	32	95	242.6					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Macaw Scarlet	French	U/L			0	32	95	242.6					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Macaw Scarlet	S.I.	U/L			0	32	95	242.6					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Parrot Eclect	English	U/L			0	19	159	406.1					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Parrot Eclect	French	U/L			0	19	159	406.1					
Catalyst Dx	asparate aminotransferase	AST	AST	Avian	Parrot Eclect	S.I.	U/L			0	19	159	406.1					
Catalyst Dx	asparate aminotransferase	AST	AST	Bovine	Beef Cattle	English	U/L			0	0	91	232.4					
Catalyst Dx	asparate aminotransferase	AST	AST	Bovine	Beef Cattle	French	U/L			0	0	91	232.4					
Catalyst Dx	asparate aminotransferase	AST	AST	Bovine	Beef Cattle	S.I.	U/L			0	0	91	232.4					
Catalyst Dx	asparate aminotransferase	AST	AST	Bovine	Dairy Cow	English	U/L			0	50	150	383.1					
Catalyst Dx	asparate aminotransferase	AST	AST	Bovine	Dairy Cow	French	U/L			0	50	150	383.1					
Catalyst Dx	asparate aminotransferase	AST	AST	Bovine	Dairy Cow	S.I.	U/L			0	50	150	383.1					
Catalyst Dx	asparate aminotransferase	AST	AST	Canine	Adult Canine	English	U/L			0	0	50	1500					
Catalyst Dx	asparate aminotransferase	AST	AST	Canine	Adult Canine	French	U/L			0	0	50	1500					
Catalyst Dx	asparate aminotransferase	AST	AST	Canine	Adult Canine	S.I.	U/L			0	0	50	1500					
Catalyst Dx	asparate aminotransferase	AST	AST	Canine	Geriatric Canine	English	U/L			0	0	50	1500					
Catalyst Dx	asparate aminotransferase	AST	AST	Canine	Geriatric Canine	French	U/L			0	0	50	1500					
Catalyst Dx	asparate aminotransferase	AST	AST	Canine	Geriatric Canine	S.I.	U/L			0	0	50	1500					
Catalyst Dx	asparate aminotransferase	AST	AST	Canine	Puppy	English	U/L			0	0	50	1500					
Catalyst Dx	asparate aminotransferase	AST	AST	Canine	Puppy	French	U/L			0	0	50	1500					
Catalyst Dx	asparate aminotransferase	AST	AST	Canine	Puppy	S.I.	U/L			0	0	50	1500					
Catalyst Dx	asparate aminotransferase	AST	AST	Control	Other Control	English	U/L			-9999999	-9999999	9999999	9999999					
Catalyst Dx	asparate aminotransferase	AST	AST	Control	Other Control	French	U/L			-9999999	-9999999	9999999	9999999					
Catalyst Dx	asparate aminotransferase	AST	AST	Control	Other Control	S.I.	U/L			-9999999	-9999999	9999999	9999999					
Catalyst Dx	asparate aminotransferase	AST	AST	Equine	Adult Equine	English	U/L			0	0	441	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Equine	Adult Equine	French	U/L			0	0	441	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Equine	Adult Equine	S.I.	U/L			0	0	441	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Equine	Foal	English	U/L			0	0	228	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Equine	Foal	French	U/L			0	0	228	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Equine	Foal	S.I.	U/L			0	0	228	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Equine	Mare at Stud	English	U/L			0	0	333	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Equine	Mare at Stud	French	U/L			0	0	333	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Equine	Mare at Stud	S.I.	U/L			0	0	333	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Equine	Yearling	English	U/L			0	0	317	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Equine	Yearling	French	U/L			0	0	317	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Equine	Yearling	S.I.	U/L			0	0	317	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Feline	Adult Feline	English	U/L			0	0	48	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Feline	Adult Feline	French	U/L			0	0	48	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Feline	Adult Feline	S.I.	U/L			0	0	48	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Feline	Geriatric Feline	English	U/L			0	0	48	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Feline	Geriatric Feline	French	U/L			0	0	48	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Feline	Geriatric Feline	S.I.	U/L			0	0	48	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Feline	Kitten	English	U/L			0	0	32	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Feline	Kitten	French	U/L			0	0	32	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Feline	Kitten	S.I.	U/L			0	0	32	1000					
Catalyst Dx	asparate aminotransferase	AST	AST	Ferret	Ferret	English	U/L			0	28	120	306.5					
Catalyst Dx	asparate aminotransferase	AST	AST	Ferret	Ferret	French	U/L			0	28	120	306.5					
Catalyst Dx	asparate aminotransferase	AST	AST	Ferret	Ferret	S.I.	U/L			0	28	120	306.5					
Catalyst Dx	asparate aminotransferase	AST	AST	Goat	Goat	English	U/L			0	122	321	819.9					
Catalyst Dx	asparate aminotransferase	AST	AST	Goat	Goat	French	U/L			0	122	321	819.9					
Catalyst Dx	asparate aminotransferase	AST	AST	Goat	Goat	S.I.	U/L			0	122	321	819.9					
Catalyst Dx	asparate aminotransferase	AST	AST	Lizard	Lizard	English	U/L			0	5	105	268.2					
Catalyst Dx	asparate aminotransferase	AST	AST	Lizard	Lizard	French	U/L			0	5	105	268.2					
Catalyst Dx	asparate aminotransferase	AST	AST	Lizard	Lizard	S.I.	U/L			0	5	105	268.2					
Catalyst Dx	asparate aminotransferase	AST	AST	Llama	Llama	English	U/L			-9999999	381	559	9999999					
Catalyst Dx	asparate aminotransferase	AST	AST	Llama	Llama	French	U/L			-9999999	381	559	9999999					
Catalyst Dx	asparate aminotransferase	AST	AST	Llama	Llama	S.I.	U/L			-9999999	381	559	9999999					
Catalyst Dx	asparate aminotransferase	AST	AST	Monkey	Monkey	English	U/L			0	23	94	240.1					
Catalyst Dx	asparate aminotransferase	AST	AST	Monkey	Monkey	French	U/L			0	23	94	240.1					
Catalyst Dx	asparate aminotransferase	AST	AST	Monkey	Monkey	S.I.	U/L			0	23	94	240.1					
Catalyst Dx	asparate aminotransferase	AST	AST	Mouse	Mouse	English	U/L			0	59	247	630.9					
Catalyst Dx	asparate aminotransferase	AST	AST	Mouse	Mouse	French	U/L			0	59	247	630.9					
Catalyst Dx	asparate aminotransferase	AST	AST	Mouse	Mouse	S.I.	U/L			0	59	247	630.9					
Catalyst Dx	asparate aminotransferase	AST	AST	Other	Other	English	U/L			-9999999	-9999999	9999999	9999999					
Catalyst Dx	asparate aminotransferase	AST	AST	Other	Other	French	U/L			-9999999	-9999999	9999999	9999999					
Catalyst Dx	asparate aminotransferase	AST	AST	Other	Other	S.I.	U/L			-9999999	-9999999	9999999	9999999					
Catalyst Dx	asparate aminotransferase	AST	AST	Pig	Pig	English	U/L			0	16	65	166					
Catalyst Dx	asparate aminotransferase	AST	AST	Pig	Pig	French	U/L			0	16	65	166					
Catalyst Dx	asparate aminotransferase	AST	AST	Pig	Pig	S.I.	U/L			0	16	65	166					
Catalyst Dx	asparate aminotransferase	AST	AST	Rabbit	Rabbit	English	U/L			0	42	98	250.3					
Catalyst Dx	asparate aminotransferase	AST	AST	Rabbit	Rabbit	French	U/L			0	42	98	250.3					
Catalyst Dx	asparate aminotransferase	AST	AST	Rabbit	Rabbit	S.I.	U/L			0	42	98	250.3					
Catalyst Dx	asparate aminotransferase	AST	AST	Rat	Rat	English	U/L			0	39	111	283.5					
Catalyst Dx	asparate aminotransferase	AST	AST	Rat	Rat	French	U/L			0	39	111	283.5					
Catalyst Dx	asparate aminotransferase	AST	AST	Rat	Rat	S.I.	U/L			0	39	111	283.5					
Catalyst Dx	asparate aminotransferase	AST	AST	Sea Turtle	Sea Turtle	English	U/L			-9999999	66	315	9999999					
Catalyst Dx	asparate aminotransferase	AST	AST	Sea Turtle	Sea Turtle	French	U/L			-9999999	66	315	9999999					
Catalyst Dx	asparate aminotransferase	AST	AST	Sea Turtle	Sea Turtle	S.I.	U/L			-9999999	66	315	9999999					
Catalyst Dx	asparate aminotransferase	AST	AST	Sheep	Sheep	English	U/L			0	40	96	245.2					
Catalyst Dx	asparate aminotransferase	AST	AST	Sheep	Sheep	French	U/L			0	40	96	245.2					
Catalyst Dx	asparate aminotransferase	AST	AST	Sheep	Sheep	S.I.	U/L			0	40	96	245.2					
Catalyst Dx	asparate aminotransferase	AST	AST	Snake	Snake	English	U/L			0	5	35	89.4					
Catalyst Dx	asparate aminotransferase	AST	AST	Snake	Snake	French	U/L			0	5	35	89.4					
Catalyst Dx	asparate aminotransferase	AST	AST	Snake	Snake	S.I.	U/L			0	5	35	89.4					
Catalyst Dx	asparate aminotransferase	AST	AST	Tortoise	Tortoise	English	U/L			0	14	18	46					
Catalyst Dx	asparate aminotransferase	AST	AST	Tortoise	Tortoise	French	U/L			0	14	18	46					
Catalyst Dx	asparate aminotransferase	AST	AST	Tortoise	Tortoise	S.I.	U/L			0	14	18	46					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	African Gray	English	mg/dL			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	African Gray	French	g/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	African Gray	S.I.	mmol/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Amazon Blue-Feather	English	mg/dL			0.3	0.7	3.2	8.9					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Amazon Blue-Feather	French	g/L			0.3	0.7	3.2	8.9					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Amazon Blue-Feather	S.I.	mmol/L			0.3	0.7	3.2	8.9					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Amazon Yellow	English	mg/dL			0.2	0.6	2.7	7.5					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Amazon Yellow	French	g/L			0.2	0.6	2.7	7.5					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Amazon Yellow	S.I.	mmol/L			0.2	0.6	2.7	7.5					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Budgerigar	English	mg/dL			0.1	0.4	12	33.3					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Budgerigar	French	g/L			0.1	0.4	12	33.3					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Budgerigar	S.I.	mmol/L			0.1	0.4	12	33.3					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Canary	English	mg/dL			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Canary	French	g/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Canary	S.I.	mmol/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Cockatiel	English	mg/dL			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Cockatiel	French	g/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Cockatiel	S.I.	mmol/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Cockatoo Molu	English	mg/dL			0.3	0.7	4	11.1					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Cockatoo Molu	French	g/L			0.3	0.7	4	11.1					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Cockatoo Molu	S.I.	mmol/L			0.3	0.7	4	11.1					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Cockatoo Umber	English	mg/dL			0.2	0.6	4	11.1					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Cockatoo Umber	French	g/L			0.2	0.6	4	11.1					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Cockatoo Umber	S.I.	mmol/L			0.2	0.6	4	11.1					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Conure	English	mg/dL			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Conure	French	g/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Conure	S.I.	mmol/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Gray Cheek	English	mg/dL			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Gray Cheek	French	g/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Gray Cheek	S.I.	mmol/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Macaw Blue and Gold	English	mg/dL			0.3	0.7	6.2	17.2					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Macaw Blue and Gold	French	g/L			0.3	0.7	6.2	17.2					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Macaw Blue and Gold	S.I.	mmol/L			0.3	0.7	6.2	17.2					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Macaw Hyacinth	English	mg/dL			0.8	2.2	7.3	20.3					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Macaw Hyacinth	French	g/L			0.8	2.2	7.3	20.3					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Macaw Hyacinth	S.I.	mmol/L			0.8	2.2	7.3	20.3					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Macaw Scarlet	English	mg/dL			0.6	1.6	9.5	26.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Macaw Scarlet	French	g/L			0.6	1.6	9.5	26.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Macaw Scarlet	S.I.	mmol/L			0.6	1.6	9.5	26.4					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Parrot Eclect	English	mg/dL			0.2	0.6	2.5	6.9					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Parrot Eclect	French	g/L			0.2	0.6	2.5	6.9					
Catalyst Dx	blood urea nitrogen	BUN	BUN	Avian	Parrot Eclect	S.I.	mmol/L			0.2	0.6	2.5	6.9					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	African Gray	English	mg/dL			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	African Gray	French	g/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	African Gray	S.I.	mmol/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Amazon Blue-Feather	English	mg/dL			0.3	0.7	3.2	8.9					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Amazon Blue-Feather	French	g/L			0.3	0.7	3.2	8.9					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Amazon Blue-Feather	S.I.	mmol/L			0.3	0.7	3.2	8.9					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Amazon Yellow	English	mg/dL			0.2	0.6	2.7	7.5					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Amazon Yellow	French	g/L			0.2	0.6	2.7	7.5					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Amazon Yellow	S.I.	mmol/L			0.2	0.6	2.7	7.5					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Budgerigar	English	mg/dL			0.1	0.4	12	33.3					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Budgerigar	French	g/L			0.1	0.4	12	33.3					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Budgerigar	S.I.	mmol/L			0.1	0.4	12	33.3					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Canary	English	mg/dL			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Canary	French	g/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Canary	S.I.	mmol/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Cockatiel	English	mg/dL			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Cockatiel	French	g/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Cockatiel	S.I.	mmol/L			0.2	0.6	124	344.4					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Cockatoo Molu	English	mg/dL			0.3	0.7	4	11.1					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Cockatoo Molu	French	g/L			0.3	0.7	4	11.1					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Cockatoo Molu	S.I.	mmol/L			0.3	0.7	4	11.1					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Cockatoo Umber	English	mg/dL			0.2	0.6	4	11.1					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Cockatoo Umber	French	g/L			0.2	0.6	4	11.1					
Catalyst Dx	blood urea nitrogen	UREA	UREA	Avian	Cockatoo Umber	S.I.	mmol/L			0.2	0.6	4	11.1					
